image_id,question_id,answers,question,image_path
66662,666625,"['broken', 'broken', 'broken', 'broken', 'it was in accident', 'it was in accident', 'broke down', 'broke down', 'flat', 'flat']",Why is the car being towed?,COCO_train2014_000000066662.jpg
75800,758005,"['jockey', 'jockey', 'jockey', 'jockey', 'jockey', 'jockey', 'jockey', 'jockey', 'jockey', 'jockey']",What is the name of a person who rides these animals in races?,COCO_train2014_000000075800.jpg
331165,3311655,"['bridge', 'bridge', 'bridge', 'bridge', 'bridge', 'bridge', 'bridge', 'bridge', 'train bridge', 'train bridge']",What is the specific type of structure pictured here?,COCO_train2014_000000331165.jpg
292928,2929285,"['los angeles', 'los angeles', 'los angeles', 'los angeles', 'philadelphia', 'philadelphia', 'philadelphia', 'philadelphia', 'la', 'la']",Which city is the given sport originated from?,COCO_train2014_000000292928.jpg
391367,3913675,"['sailboat', 'sailboat', 'sailboat', 'sailboat', 'canoe', 'canoe', 'sail boat', 'sail boat', 'hall', 'hall']",What type of boat is pictured?,COCO_train2014_000000391367.jpg
476106,4761065,"['cellular service provider', 'cellular service provider', 'cellular', 'cellular', 'cellphones', 'cellphones', 'communication', 'communication', 'communications', 'communications']",What is the purpose of this company?,COCO_train2014_000000476106.jpg
207250,2072505,"['boyds', 'boyds', 'boyds', 'boyds', 'pattington', 'pattington', ""boyd's"", ""boyd's"", 'toys r us', 'toys r us']",What brand are these?,COCO_train2014_000000207250.jpg
123851,1238515,"['ikea', 'ikea', 'ikea', 'ikea', 'ikea', 'ikea', 'stores', 'stores', 'ashley furniture', 'ashley furniture']",Who makes chairs like this?,COCO_train2014_000000123851.jpg
355657,3556575,"['bucket truck', 'bucket truck', 'bucket truck', 'bucket truck', 'crane', 'crane', 'utility', 'utility', 'boom', 'boom']",What kind of truck do you see?,COCO_train2014_000000355657.jpg
565755,5657555,"['geese', 'geese', 'geese', 'geese', 'mallard', 'mallard', 'canadian geese', 'canadian geese', 'mallards', 'mallards']",What do you call these types of ducks?,COCO_train2014_000000565755.jpg
48160,481605,"['skinny', 'skinny', 'skinny', 'skinny', 'skinny', 'skinny', 'skinny jeans', 'skinny jeans', 'skinny jeans', 'skinny jeans']",What style of jeans are these women wearing?,COCO_train2014_000000048160.jpg
114869,1148695,"['rottweiler', 'rottweiler', 'rottweiler', 'rottweiler', 'beagle', 'beagle', 'retriever', 'retriever', 'mixed breed', 'mixed breed']",What breed is this dog?,COCO_train2014_000000114869.jpg
552304,5523045,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'right', 'right']",What is the batter's dominant hand?,COCO_train2014_000000552304.jpg
313914,3139145,"['comforter', 'comforter', 'comforter', 'comforter', 'douvet', 'douvet', 'blanket', 'blanket', 'bedspread', 'bedspread']",What kind of covering is on this bed?,COCO_train2014_000000313914.jpg
529823,5298235,"['apples', 'apples', 'apples', 'apples', 'apples', 'apples', 'apples', 'apples', 'carrots', 'carrots']",Horses typically eat what types of fruits?,COCO_train2014_000000529823.jpg
279883,2798835,"['target', 'target', 'target', 'target', 'target', 'target', 'target', 'target', 'internet', 'internet']",Who sells the red pillow cases seen behind these two men?,COCO_train2014_000000279883.jpg
456343,4563435,"['pond', 'pond', 'pond', 'pond', 'pond', 'pond', 'lake', 'lake', 'lake', 'lake']",What body of water is this person located?,COCO_train2014_000000456343.jpg
63345,633455,"['table', 'table', 'table', 'table', 'table', 'table', 'table', 'table', 'table', 'table']",Is this a table or step?,COCO_train2014_000000063345.jpg
14683,146835,"['quarter', 'quarter', 'quarter', 'quarter', 'police', 'police', 'thorough bred', 'thorough bred', 'riding', 'riding']",What kind of horses are these?,COCO_train2014_000000014683.jpg
209382,2093825,"['octogon', 'octogon', 'octogon', 'octogon', 'hexagon', 'hexagon', 'hexagon', 'hexagon', 'octagon', 'octagon']",What is the name of the top shape in the scene?,COCO_train2014_000000209382.jpg
105386,1053865,"['converse', 'converse', 'converse', 'converse', 'nike', 'nike', 'vans', 'vans', 'keds', 'keds']",What brand of shoes do these resemble?,COCO_train2014_000000105386.jpg
241720,2417205,"['fedora', 'fedora', 'fedora', 'fedora', 'fedora', 'fedora', 'cloche', 'cloche', 'cloth', 'cloth']",What type of hat is the woman in this picture wearing?,COCO_train2014_000000241720.jpg
496256,4962565,"['concrete', 'concrete', 'concrete', 'concrete', 'concrete', 'concrete', 'asphalt', 'asphalt', 'asphalt', 'asphalt']",Is that asphalt or concrete on the ground?,COCO_train2014_000000496256.jpg
193732,1937325,"['google', 'google', 'google', 'google', 'sign', 'sign', 'sign', 'sign', 'signposts', 'signposts']",How can i find the closest vietnam vet memorial cemetery near me?,COCO_train2014_000000193732.jpg
543986,5439865,"['less effective', 'less effective', 'less effective', 'less effective', 'more effetive', 'more effetive', 'very', 'very', 'accurate', 'accurate']",How are effective are ear thermometers compared to other types?,COCO_train2014_000000543986.jpg
189943,1899435,"['spot light', 'spot light', 'spot light', 'spot light', 'lamp', 'lamp', 'high mast', 'high mast', 'lambert', 'lambert']",Name the lighting model used in this picture?,COCO_train2014_000000189943.jpg
497804,4978045,"['kenya', 'kenya', 'kenya', 'kenya', 'australia', 'australia', 'africa', 'africa', 'namibia', 'namibia']",Which country has the largest population of this animal?,COCO_train2014_000000497804.jpg
67269,672695,"['to beach', 'to beach', 'to beach', 'to beach', 'beach', 'beach', 'beach', 'beach', 'surfing', 'surfing']",Where is the man going?,COCO_train2014_000000067269.jpg
85657,856575,"['cowboy', 'cowboy', 'cowboy', 'cowboy', 'cowboy', 'cowboy', 'cowboy', 'cowboy', 'elmer kelton', 'elmer kelton']",What sort of iconic american west hero is associated with these animals?,COCO_train2014_000000085657.jpg
300441,3004415,"['macbraynes', 'macbraynes', 'macbraynes', 'macbraynes', 'bedford', 'bedford', 'vw', 'vw', 'macbrayes', 'macbrayes']",Brand of bus?,COCO_train2014_000000300441.jpg
90324,903245,"['tokyo', 'tokyo', 'tokyo', 'tokyo', 'tokyo', 'tokyo', 'new york', 'new york', 'new york', 'new york']",What city is shown in the photo?,COCO_train2014_000000090324.jpg
402174,4021745,"['united parcel service', 'united parcel service', 'united parcel service', 'united parcel service', 'ups', 'ups', 'ups', 'ups', 'usp', 'usp']",Which airline is this?,COCO_train2014_000000402174.jpg
126413,1264135,"['fuel', 'fuel', 'fuel', 'fuel', 'fuel', 'fuel', 'fuel', 'fuel', 'gas', 'gas']",What powers the plane?,COCO_train2014_000000126413.jpg
386429,3864295,"['baseball field', 'baseball field', 'baseball field', 'baseball field', 'baseball stadium', 'baseball stadium', 'ballpark', 'ballpark', 'stadium', 'stadium']",Can you guess the place where this sport is played?,COCO_train2014_000000386429.jpg
315374,3153745,"['daisy', 'daisy', 'daisy', 'daisy', 'bupleurum genus', 'bupleurum genus', 'galium', 'galium', 'orchids', 'orchids']",What genus of flower is placed inside the vase?,COCO_train2014_000000315374.jpg
249839,2498395,"['calzone', 'calzone', 'calzone', 'calzone', 'calzone', 'calzone', 'calzone', 'calzone', 'pizza', 'pizza']",What is the food in the picture called?,COCO_train2014_000000249839.jpg
99008,990085,"['20 billion', '20 billion', '20 billion', '20 billion', '10000000', '10000000', '2 million', '2 million', 'millions', 'millions']",How many of this food item is sold every year?,COCO_train2014_000000099008.jpg
91948,919485,"['backhand', 'backhand', 'backhand', 'backhand', 'volley', 'volley', 'serve', 'serve', 'return', 'return']",What is this move called in tennis?,COCO_train2014_000000091948.jpg
302372,3023725,"['shop', 'shop', 'shop', 'shop', 'store', 'store', 'his car', 'his car', 'roxy', 'roxy']",Where did this surfer get his board?,COCO_train2014_000000302372.jpg
375820,3758205,"['dark', 'dark', 'dark', 'dark', 'dark', 'dark', 'computer screen', 'computer screen', 'laptop screens', 'laptop screens']",What is the lighting like in this room?,COCO_train2014_000000375820.jpg
140548,1405485,"['polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar']",What type of bear is this?,COCO_train2014_000000140548.jpg
173538,1735385,"['parrot', 'parrot', 'parrot', 'parrot', 'parrot', 'parrot', 'parrot', 'parrot', 'parot', 'parot']",What type of bird is shown in this iamge?,COCO_train2014_000000173538.jpg
105401,1054015,"['semi', 'semi', 'semi', 'semi', 'mack', 'mack', 'cab over with dropped bed', 'cab over with dropped bed', 'jag', 'jag']",What type of truck is this?,COCO_train2014_000000105401.jpg
402004,4020045,"['theodore roosevelt', 'theodore roosevelt', 'theodore roosevelt', 'theodore roosevelt', 'teddy roosevelt', 'teddy roosevelt', 'roosevelt', 'roosevelt', 'nixon', 'nixon']",What president inspired the creation of this toy?,COCO_train2014_000000402004.jpg
178812,1788125,"['german', 'german', 'german', 'german', 'italian', 'italian', 'american', 'american', 'chicago', 'chicago']",What cuisine is this?,COCO_train2014_000000178812.jpg
13397,133975,"['land', 'land', 'land', 'land', 'land', 'land', 'vacation', 'vacation', 'takeoff', 'takeoff']",What is the plane going to do?,COCO_train2014_000000013397.jpg
431569,4315695,"['6', '6', '6', '6', '8 to 1 hundred', '8 to 1 hundred', '40', '40', '8', '8']",How many of this type of animal typically live together?,COCO_train2014_000000431569.jpg
253829,2538295,"['herd', 'herd', 'herd', 'herd', 'flock', 'flock', 'flock', 'flock', 'ram', 'ram']",What is a large group of these animals called?,COCO_train2014_000000253829.jpg
443,4435,"['married', 'married', 'married', 'married', 'collar', 'collar', 'owner', 'owner', 'relationship', 'relationship']",What is the man holding the cats relationship status?,COCO_train2014_000000000443.jpg
136312,1363125,"['big ben', 'big ben', 'big ben', 'big ben', 'big ben', 'big ben', 'empire state building', 'empire state building', 'tower of london', 'tower of london']",What's the name of the tallest building in this photo?,COCO_train2014_000000136312.jpg
543622,5436225,"['dalmation', 'dalmation', 'dalmation', 'dalmation', 'dalmation', 'dalmation', 'dalmation', 'dalmation', 'dalmatian', 'dalmatian']",Which dog breed is associated with this vehicle?,COCO_train2014_000000543622.jpg
62927,629275,"['pier', 'pier', 'pier', 'pier', 'pier', 'pier', 'perch', 'perch', 'dock', 'dock']",Where is the bird standing?,COCO_train2014_000000062927.jpg
569255,5692555,"['caucasian', 'caucasian', 'caucasian', 'caucasian', 'caucasian', 'caucasian', 'german', 'german', 'white', 'white']",What ethnicity are the people?,COCO_train2014_000000569255.jpg
457434,4574345,"['dumbo', 'dumbo', 'dumbo', 'dumbo', 'dumbo', 'dumbo', 'dumbo', 'dumbo', 'lion witch and wardrobe', 'lion witch and wardrobe']",What is the name of a famous children's book with a main character of the same species as the animal in the picture?,COCO_train2014_000000457434.jpg
413401,4134015,"['strawberries', 'strawberries', 'strawberries', 'strawberries', 'strawberries and banans', 'strawberries and banans', 'banana strawberry', 'banana strawberry', 'strawberry', 'strawberry']",What type of fruit is in the bowl?,COCO_train2014_000000413401.jpg
222127,2221275,"['guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar']",What type of instrument is he holding?,COCO_train2014_000000222127.jpg
203711,2037115,"['bmw', 'bmw', 'bmw', 'bmw', 'bmw', 'bmw', 'bmw', 'bmw', 'mercedes', 'mercedes']",What kind of car is this?,COCO_train2014_000000203711.jpg
506979,5069795,"['index', 'index', 'index', 'index', 'index', 'index', 'right index', 'right index', 'pointer', 'pointer']",Which finger is the child holding up?,COCO_train2014_000000506979.jpg
198721,1987215,"['underhand', 'underhand', 'underhand', 'underhand', 'discus', 'discus', 'kneeling', 'kneeling', 'first', 'first']",What form is the man using to throw the frisbee?,COCO_train2014_000000198721.jpg
232227,2322275,"['suitcase', 'suitcase', 'suitcase', 'suitcase', 'suitcase', 'suitcase', 'luggage', 'luggage', 'bag', 'bag']",What is the woman holding?,COCO_train2014_000000232227.jpg
129205,1292055,"['wii bowling', 'wii bowling', 'wii bowling', 'wii bowling', 'digital bowling', 'digital bowling', 'wii', 'wii', 'bowling', 'bowling']",What game is the boy playing?,COCO_train2014_000000129205.jpg
281631,2816315,"['roman', 'roman', 'roman', 'roman', 'roman', 'roman', 'roman', 'roman', 'roman', 'roman']",What type of numerals are the numbers on this clock?,COCO_train2014_000000281631.jpg
292587,2925875,"['terrier', 'terrier', 'terrier', 'terrier', 'sheep', 'sheep', 'frech', 'frech', 'schnauzer', 'schnauzer']",What breed of dog is this?,COCO_train2014_000000292587.jpg
471095,4710955,"['dachshund', 'dachshund', 'dachshund', 'dachshund', 'dachshund', 'dachshund', 'chiuahua', 'chiuahua', 'brown', 'brown']",What breed is this dog?,COCO_train2014_000000471095.jpg
567899,5678995,"['olive', 'olive', 'olive', 'olive', 'pear', 'pear', 'neon', 'neon', 'lime', 'lime']",What shade of green did they use?,COCO_train2014_000000567899.jpg
245377,2453775,"['1804', '1804', '1804', '1804', ""william iv's england"", ""william iv's england"", ""1800's"", ""1800's"", '1829', '1829']",When was this transportation first used?,COCO_train2014_000000245377.jpg
334103,3341035,"['washington', 'washington', 'washington', 'washington', 'washington', 'washington', 'washington', 'washington', ""cleopatra's needle"", ""cleopatra's needle""]",What monument is that?,COCO_train2014_000000334103.jpg
515917,5159175,"['4 years', '4 years', '4 years', '4 years', '2 years', '2 years', '3 years', '3 years', '1 year', '1 year']",How long does it take someone to go to school for this profession?,COCO_train2014_000000515917.jpg
266910,2669105,"['10000', '10000', '10000', '10000', 'thounsands', 'thounsands', '1000s', '1000s', '500', '500']",On average how many people commute on this transport daily?,COCO_train2014_000000266910.jpg
422608,4226085,"['12', '12', '12', '12', '3', '3', '5', '5', '2', '2']",How many hours do these animals sleep daily?,COCO_train2014_000000422608.jpg
77874,778745,"['arabian', 'arabian', 'arabian', 'arabian', 'snow', 'snow', 'stallion', 'stallion', 'mustang', 'mustang']",What breed of horses are these?,COCO_train2014_000000077874.jpg
414089,4140895,"['spanish', 'spanish', 'spanish', 'spanish', 'spanish', 'spanish', 'spanish', 'spanish', 'italian', 'italian']",What language is on these signs?,COCO_train2014_000000414089.jpg
390792,3907925,"['guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar', 'guitar']",What musical instrument is this man playing?,COCO_train2014_000000390792.jpg
383581,3835815,"['doctor', 'doctor', 'doctor', 'doctor', 'doctor', 'doctor', 'pediatrician', 'pediatrician', 'pediatrician', 'pediatrician']",What profession would most likely use these intruments?,COCO_train2014_000000383581.jpg
58250,582505,"['streets', 'streets', 'streets', 'streets', 'street names', 'street names', 'street names', 'street names', 'street signs', 'street signs']",What are these signs for?,COCO_train2014_000000058250.jpg
186254,1862545,"['80 mph', '80 mph', '80 mph', '80 mph', 'fast', 'fast', '45 mph', '45 mph', '75 mph', '75 mph']",How fast can people ski?,COCO_train2014_000000186254.jpg
209089,2090895,"['san francisco', 'san francisco', 'san francisco', 'san francisco', 'san francisco', 'san francisco', 'new york city', 'new york city', 'vancouver', 'vancouver']",Which city are the two people posed in?,COCO_train2014_000000209089.jpg
560037,5600375,"['bread', 'bread', 'bread', 'bread', 'bread', 'bread', 'bread', 'bread', 'popcorn', 'popcorn']",What food do these animals eat?,COCO_train2014_000000560037.jpg
276417,2764175,"['cubs', 'cubs', 'cubs', 'cubs', 'mets', 'mets', 'dodgers', 'dodgers', 'athletics', 'athletics']",What baseball team has the same colors from the west coast?,COCO_train2014_000000276417.jpg
26118,261185,"['tennis ball', 'tennis ball', 'tennis ball', 'tennis ball', 'ball', 'ball', 'shuttlecock', 'shuttlecock', 'racquet', 'racquet']",What is the name of the item that is hit back and forth in this game?,COCO_train2014_000000026118.jpg
385929,3859295,"['cloudy', 'cloudy', 'cloudy', 'cloudy', 'cloudy', 'cloudy', 'drought', 'drought', 'cold', 'cold']",What type of weather is this?,COCO_train2014_000000385929.jpg
359081,3590815,"['spinach', 'spinach', 'spinach', 'spinach', 'kale', 'kale', 'vegetables', 'vegetables', 'pizza', 'pizza']",What raw ingredient has been added to this meal?,COCO_train2014_000000359081.jpg
94920,949205,"['foul', 'foul', 'foul', 'foul', 'foul', 'foul', 'foul', 'foul', 'foul ball', 'foul ball']",If this man was to hit a ball into the dugout that would be called a what type of ball?,COCO_train2014_000000094920.jpg
183588,1835885,"['graffiti', 'graffiti', 'graffiti', 'graffiti', 'graffiti', 'graffiti', 'grafitti', 'grafitti', 'this is called graffiti', 'this is called graffiti']",What type of writing is this called on the wall?,COCO_train2014_000000183588.jpg
284406,2844065,"['1965', '1965', '1965', '1965', '1875', '1875', '1929', '1929', '1800', '1800']",What year was this sport invented?,COCO_train2014_000000284406.jpg
457797,4577975,"['tony', 'tony', 'tony', 'tony', 'tony', 'tony', 'tony', 'tony', 'tony hawk', 'tony hawk']",Which famous 'hawk' rides this transportation?,COCO_train2014_000000457797.jpg
254795,2547955,"['money', 'money', 'serial number', 'serial number', 'serial numbers', 'serial numbers', 'demonination', 'demonination', 'value', 'value']",What do the green letters and numbers on this bill mean?,COCO_train2014_000000254795.jpg
541288,5412885,"['cream', 'cream', 'cream', 'cream', 'porcelan', 'porcelan', 'ceramic', 'ceramic', 'chinook', 'chinook']",What is material is the white circular object made from?,COCO_train2014_000000541288.jpg
177387,1773875,"['salty', 'salty', 'salty', 'salty', 'salty', 'salty', 'fresh', 'fresh', 'fresh', 'fresh']",Is the water likely salty or fresh?,COCO_train2014_000000177387.jpg
100337,1003375,"['shetland', 'shetland', 'shetland', 'shetland', 'riding', 'riding', 'arabian', 'arabian', 'andelusion', 'andelusion']",What kind of a horse is this?,COCO_train2014_000000100337.jpg
54962,549625,"['ferry', 'ferry', 'ferry', 'ferry', 'tanker', 'tanker', 'barge', 'barge', 'steamboat', 'steamboat']",What type of ship is sailing in this photo?,COCO_train2014_000000054962.jpg
542402,5424025,"['stylist', 'stylist', 'stylist', 'stylist', 'surgeon', 'surgeon', 'surgeon', 'surgeon', 'seamstress', 'seamstress']",What is the job title of the person who uses that tool?,COCO_train2014_000000542402.jpg
222180,2221805,"['amish', 'amish', 'amish', 'amish', 'amish', 'amish', 'muslims', 'muslims', 'yezedis', 'yezedis']",What religious group uses this mode of transportation?,COCO_train2014_000000222180.jpg
391823,3918235,"['helium', 'helium', 'helium', 'helium', 'hydrogen', 'hydrogen', 'air', 'air', 'toxoplasmosis', 'toxoplasmosis']",What chemical is in the cats that makes them fly?,COCO_train2014_000000391823.jpg
544561,5445615,"['mozi and lu ban', 'mozi and lu ban', 'mozi and lu ban', 'mozi and lu ban', 'chinese', 'chinese', 'mattel', 'mattel', 'ben franklin', 'ben franklin']",Who invented the toy the girl in holding?,COCO_train2014_000000544561.jpg
310772,3107725,"['clydesdale', 'clydesdale', 'clydesdale', 'clydesdale', 'gypsy', 'gypsy', 'thoroughbred', 'thoroughbred', 'clidesdales', 'clidesdales']",What is the race of the horses shown on the image?,COCO_train2014_000000310772.jpg
199533,1995335,"['music', 'music', 'music', 'music', 'music', 'music', 'playing ballads', 'playing ballads', 'to play songs', 'to play songs']",What is the instrument used for?,COCO_train2014_000000199533.jpg
149388,1493885,"['hit', 'hit', 'hit', 'hit', 'hit', 'hit', 'hit', 'hit', 'base ball', 'base ball']",Did the player miss or hit the ball?,COCO_train2014_000000149388.jpg
299066,2990665,"['rabies', 'rabies', 'rabies', 'rabies', 'rabies', 'rabies', 'fleas', 'fleas', 'rabbies', 'rabbies']",What are the dangers in bringing home this if it's stray?,COCO_train2014_000000299066.jpg
532857,5328575,"['dog food', 'dog food', 'dog food', 'dog food', 'dogfood', 'dogfood', 'kibble', 'kibble', 'meat', 'meat']",What do these animals eat?,COCO_train2014_000000532857.jpg
145682,1456825,"['dollar', 'dollar', 'dollar', 'dollar', '2 dollars', '2 dollars', 'dignity', 'dignity', 'twenty 5 cents', 'twenty 5 cents']",What does this donut cost?,COCO_train2014_000000145682.jpg
447552,4475525,"['john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john']",What name for a man could this picture bring to mind?,COCO_train2014_000000447552.jpg
14644,146445,"['graffiti', 'graffiti', 'graffiti', 'graffiti', 'graffiti', 'graffiti', 'photograph', 'photograph', 'pop', 'pop']",What type of art is pictured?,COCO_train2014_000000014644.jpg
428093,4280935,"['business', 'business', 'business', 'business', 'collar', 'collar', 'buisness', 'buisness', 'style', 'style']",What is the significance of this man's tie?,COCO_train2014_000000428093.jpg
377543,3775435,"['court', 'court', 'court', 'court', 'court', 'court', 'tennis court', 'tennis court', 'tennis court', 'tennis court']",What is the name of the area in which the athlete is standing?,COCO_train2014_000000377543.jpg
373645,3736455,"['cardigan', 'cardigan', 'cardigan', 'cardigan', 'cardigan', 'cardigan', 'button down', 'button down', 'flower', 'flower']",What style of sweater is the woman on the left wearing?,COCO_train2014_000000373645.jpg
362154,3621545,"['writer', 'writer', 'writer', 'writer', 'road', 'road', 'alcoholic beverages', 'alcoholic beverages', 'murder', 'murder']",What is this person known for?,COCO_train2014_000000362154.jpg
139309,1393095,"['tides', 'tides', 'tides', 'tides', 'tide', 'tide', 'twice daily', 'twice daily', 'waves', 'waves']",How does the moon affect these natural phenomenon?,COCO_train2014_000000139309.jpg
52518,525185,"['light', 'light', 'light', 'light', 'sunlight', 'sunlight', 'sunlight', 'sunlight', 'sunlilght', 'sunlilght']",What do those windows bring into the room?,COCO_train2014_000000052518.jpg
536496,5364965,"['running', 'running', 'running', 'running', 'running', 'running', 'galloping', 'galloping', 'mustering', 'mustering']",What are these animals doing?,COCO_train2014_000000536496.jpg
102333,1023335,"['lots', 'lots', '300', '300', '200', '200', '80', '80', 'lot', 'lot']",How many stripes does this animal typically have?,COCO_train2014_000000102333.jpg
128434,1284345,"['chimney', 'chimney', 'chimney', 'chimney', 'furnace', 'furnace', 'venting', 'venting', 'chimney pipe', 'chimney pipe']",What is the formal name of pipe exhausting smoke from the woodburning stove?,COCO_train2014_000000128434.jpg
68231,682315,"['unsure', 'unsure', 'pilot', 'pilot', 'piloting', 'piloting', 'delivery of mail and goods', 'delivery of mail and goods', 'transportation', 'transportation']",What type of work happens here?,COCO_train2014_000000068231.jpg
427727,4277275,"['food truck', 'food truck', 'food truck', 'food truck', 'food', 'food', 'restraunt', 'restraunt', 'united states', 'united states']",What establishment is serving this food?,COCO_train2014_000000427727.jpg
578002,5780025,"['drink', 'drink', 'drink', 'drink', 'drink', 'drink', 'drink', 'drink', 'smell', 'smell']",What would you do with this?,COCO_train2014_000000578002.jpg
305779,3057795,"['american airlines', 'american airlines', 'american airlines', 'american airlines', 'virgin', 'virgin', 'air canada', 'air canada', 'twa', 'twa']",What airline is this?,COCO_train2014_000000305779.jpg
427975,4279755,"['love', 'love', 'love', 'love', 'love', 'love', 'love', 'love', 'love', 'love']",What emotion does the symbol on this purse traditionally represent?,COCO_train2014_000000427975.jpg
351352,3513525,"['cockpit', 'cockpit', 'cockpit', 'cockpit', 'cockpit', 'cockpit', 'cockpit', 'cockpit', 'aft', 'aft']",The name of the location for the people would sit?,COCO_train2014_000000351352.jpg
118730,1187305,"['sneakers', 'sneakers', 'sneakers', 'sneakers', 'saucomy', 'saucomy', 'running', 'running', 'athletic', 'athletic']",What kind of shoes does the runner have on?,COCO_train2014_000000118730.jpg
419907,4199075,"['banana bread', 'banana bread', 'banana bread', 'banana bread', 'banana bread', 'banana bread', 'banana bread', 'banana bread', 'pudding', 'pudding']",What could you cook with these ingredients?,COCO_train2014_000000419907.jpg
546620,5466205,"['fire department', 'fire department', 'fire department', 'fire department', 'fire department', 'fire department', 'fire', 'fire', 'fire', 'fire']",What department maintains and uses this?,COCO_train2014_000000546620.jpg
208381,2083815,"['poles', 'poles', 'poles', 'poles', 'poles', 'poles', 'trekking poles', 'trekking poles', 'ski poles', 'ski poles']",What are the things called that are in their hands?,COCO_train2014_000000208381.jpg
480313,4803135,"['oakley', 'oakley', 'oakley', 'oakley', 'rayban', 'rayban', 'ray bands', 'ray bands', 'ray ban', 'ray ban']",What brand of sunglasses are those?,COCO_train2014_000000480313.jpg
446471,4464715,"['teddy bear', 'teddy bear', 'teddy bear', 'teddy bear', 'teddy bear', 'teddy bear', 'bears', 'bears', 'teddy bears', 'teddy bears']",What collection is this?,COCO_train2014_000000446471.jpg
499027,4990275,"['very hard', 'very hard', 'very hard', 'very hard', '90 mph', '90 mph', 'as hard as she can', 'as hard as she can', '70mph', '70mph']",How hard is she gonna hit that ball?,COCO_train2014_000000499027.jpg
119294,1192945,"['tracks', 'tracks', 'tracks', 'tracks', 'tracks', 'tracks', 'railway', 'railway', 'rails', 'rails']",What is the transportation on?,COCO_train2014_000000119294.jpg
524453,5244535,"['sand', 'sand', 'sand', 'sand', 'sand', 'sand', 'sand', 'sand', 'beach', 'beach']",What type of surface is the person standing on?,COCO_train2014_000000524453.jpg
44385,443855,"['overhand', 'overhand', 'overhand', 'overhand', 'overhand', 'overhand', 'backhand', 'backhand', 'overhead', 'overhead']",What type of swing is this?,COCO_train2014_000000044385.jpg
303453,3034535,"['limestone', 'limestone', 'limestone', 'limestone', 'brick', 'brick', 'rock', 'rock', 'clay', 'clay']",What type of stone are these walls made of?,COCO_train2014_000000303453.jpg
404812,4048125,"['domestic', 'domestic', 'domestic', 'domestic', 'domestic', 'domestic', 'domestic', 'domestic', 'domestic', 'domestic']",Is the canine domestic or wild?,COCO_train2014_000000404812.jpg
282558,2825585,"['4 feet', '4 feet', '4 feet', '4 feet', '3 feet', '3 feet', '1.2 metres', '1.2 metres', ""4'6"", ""4'6""]",How tall is the girl?,COCO_train2014_000000282558.jpg
431808,4318085,"['bread', 'bread', 'bread', 'bread', 'bread', 'bread', 'bread', 'bread', 'cole slaw', 'cole slaw']",What is the most unhealthy food on the plate?,COCO_train2014_000000431808.jpg
446266,4462665,"['dish soap', 'dish soap', 'dish soap', 'dish soap', 'dawn', 'dawn', 'dishwashing soap', 'dishwashing soap', 'dish', 'dish']",What kind of soap would be used on these?,COCO_train2014_000000446266.jpg
195837,1958375,"['plow', 'plow', 'plow', 'plow', 'carriage', 'carriage', 'cart', 'cart', 'wagon', 'wagon']",What is the horse hook to?,COCO_train2014_000000195837.jpg
60593,605935,"['button up', 'button up', 'button up', 'button up', 'buttonup', 'buttonup', 'button down', 'button down', 'collared', 'collared']",What type of shirt is the man on the right wearing?,COCO_train2014_000000060593.jpg
273436,2734365,"['candles', 'candles', 'candles', 'candles', 'candles', 'candles', 'candles', 'candles', 'candle', 'candle']",What are the burning sticks called?,COCO_train2014_000000273436.jpg
518649,5186495,"['7 eleven', '7 eleven', '7 eleven', '7 eleven', '7 eleven', '7 eleven', '7 eleven', '7 eleven', '711', '711']",What is the name of the store?,COCO_train2014_000000518649.jpg
394113,3941135,"['parasailing', 'parasailing', 'parasailing', 'parasailing', 'wind surfing', 'wind surfing', 'kite surfing', 'kite surfing', 'paragliding', 'paragliding']",Which water sport is this person participating in?,COCO_train2014_000000394113.jpg
458430,4584305,"['rural', 'rural', 'rural', 'rural', 'rural', 'rural', 'rural', 'rural', 'rurual', 'rurual']",Can you guess the area whether it is rural or urban?,COCO_train2014_000000458430.jpg
222145,2221455,"['felis catus', 'felis catus', 'felis catus', 'felis catus', 'cattus', 'cattus', 'gato', 'gato', 'feline', 'feline']",What is the latin name for this animal?,COCO_train2014_000000222145.jpg
308919,3089195,"['wire', 'wire', 'wire', 'wire', 'electric wire', 'electric wire', 'power line', 'power line', 'wires', 'wires']",What is the bird sitting on?,COCO_train2014_000000308919.jpg
139679,1396795,"['leaning', 'leaning', 'he jumped', 'he jumped', 'stretching', 'stretching', 'jumping', 'jumping', 'jumped', 'jumped']",Why are his feet in the air?,COCO_train2014_000000139679.jpg
361620,3616205,"['victorian', 'victorian', 'victorian', 'victorian', '1500', '1500', 'fourties', 'fourties', '1900', '1900']",What era is the decor from?,COCO_train2014_000000361620.jpg
429762,4297625,"['ivory', 'ivory', 'ivory', 'ivory', 'ivory', 'ivory', 'ivory', 'ivory', 'tusks', 'tusks']",Which valuable material grows on this animal's face?,COCO_train2014_000000429762.jpg
